x,y,T
-0.44000,-0.50000,  9.3045949510E-01
-0.44000,-0.49000,  9.2045949510E-01
-0.44000,-0.48000,  9.1045949510E-01
-0.44000,-0.47000,  9.0045949510E-01
-0.44000,-0.46000,  8.9045949510E-01
-0.44000,-0.45000,  8.8045949510E-01
-0.44000,-0.44000,  8.7045949510E-01
-0.44000,-0.43000,  8.6045949510E-01
-0.44000,-0.42000,  8.5045949510E-01
-0.44000,-0.41000,  8.4045949510E-01
-0.44000,-0.40000,  8.3045949510E-01
-0.44000,-0.39000,  8.2045949510E-01
-0.44000,-0.38000,  8.1045949510E-01
-0.44000,-0.37000,  8.0045949510E-01
-0.44000,-0.36000,  7.9045949510E-01
-0.44000,-0.35000,  7.8045949510E-01
-0.44000,-0.34000,  7.7045949510E-01
-0.44000,-0.33000,  7.6045949510E-01
-0.44000,-0.32000,  7.5045949510E-01
-0.44000,-0.31000,  7.4045949510E-01
-0.44000,-0.30000,  7.3045949510E-01
-0.44000,-0.29000,  7.2045949510E-01
-0.44000,-0.28000,  7.1045949510E-01
-0.44000,-0.27000,  7.0045949510E-01
-0.44000,-0.26000,  6.9045949510E-01
-0.44000,-0.25000,  6.8045949510E-01
-0.44000,-0.24000,  6.7045949510E-01
-0.44000,-0.23000,  6.6045949510E-01
-0.44000,-0.22000,  6.5045949510E-01
-0.44000,-0.21000,  6.4045949510E-01
-0.44000,-0.20000,  6.3045949510E-01
-0.44000,-0.19000,  6.2045949510E-01
-0.44000,-0.18000,  6.1045949510E-01
-0.44000,-0.17000,  6.0045949510E-01
-0.44000,-0.16000,  5.9045949510E-01
-0.44000,-0.15000,  5.8045949510E-01
-0.44000,-0.14000,  5.7045949510E-01
-0.44000,-0.13000,  5.6045949510E-01
-0.44000,-0.12000,  5.5045949510E-01
-0.44000,-0.11000,  5.4045949510E-01
-0.44000,-0.10000,  5.3045949510E-01
-0.44000,-0.09000,  5.2045949510E-01
-0.44000,-0.08000,  5.1045949510E-01
-0.44000,-0.07000,  5.0045949510E-01
-0.44000,-0.06000,  4.9045949510E-01
-0.44000,-0.05000,  4.8045949510E-01
-0.44000,-0.04000,  4.7045949510E-01
-0.44000,-0.03000,  4.6045949510E-01
-0.44000,-0.02000,  4.5045949510E-01
-0.44000,-0.01000,  4.4045949510E-01
-0.44000, 0.00000,  4.4000000000E-01
-0.44000, 0.01000,  4.4045949510E-01
-0.44000, 0.02000,  4.5045949510E-01
-0.44000, 0.03000,  4.6045949510E-01
-0.44000, 0.04000,  4.7045949510E-01
-0.44000, 0.05000,  4.8045949510E-01
-0.44000, 0.06000,  4.9045949510E-01
-0.44000, 0.07000,  5.0045949510E-01
-0.44000, 0.08000,  5.1045949510E-01
-0.44000, 0.09000,  5.2045949510E-01
-0.44000, 0.10000,  5.3045949510E-01
-0.44000, 0.11000,  5.4045949510E-01
-0.44000, 0.12000,  5.5045949510E-01
-0.44000, 0.13000,  5.6045949510E-01
-0.44000, 0.14000,  5.7045949510E-01
-0.44000, 0.15000,  5.8045949510E-01
-0.44000, 0.16000,  5.9045949510E-01
-0.44000, 0.17000,  6.0045949510E-01
-0.44000, 0.18000,  6.1045949510E-01
-0.44000, 0.19000,  6.2045949510E-01
-0.44000, 0.20000,  6.3045949510E-01
-0.44000, 0.21000,  6.4045949510E-01
-0.44000, 0.22000,  6.5045949510E-01
-0.44000, 0.23000,  6.6045949510E-01
-0.44000, 0.24000,  6.7045949510E-01
-0.44000, 0.25000,  6.8045949510E-01
-0.44000, 0.26000,  6.9045949510E-01
-0.44000, 0.27000,  7.0045949510E-01
-0.44000, 0.28000,  7.1045949510E-01
-0.44000, 0.29000,  7.2045949510E-01
-0.44000, 0.30000,  7.3045949510E-01
-0.44000, 0.31000,  7.4045949510E-01
-0.44000, 0.32000,  7.5045949510E-01
-0.44000, 0.33000,  7.6045949510E-01
-0.44000, 0.34000,  7.7045949510E-01
-0.44000, 0.35000,  7.8045949510E-01
-0.44000, 0.36000,  7.9045949510E-01
-0.44000, 0.37000,  8.0045949510E-01
-0.44000, 0.38000,  8.1045949510E-01
-0.44000, 0.39000,  8.2045949510E-01
-0.44000, 0.40000,  8.3045949510E-01
-0.44000, 0.41000,  8.4045949510E-01
-0.44000, 0.42000,  8.5045949510E-01
-0.44000, 0.43000,  8.6045949510E-01
-0.44000, 0.44000,  8.7045949510E-01
-0.44000, 0.45000,  8.8045949510E-01
-0.44000, 0.46000,  8.9045949510E-01
-0.44000, 0.47000,  9.0045949510E-01
-0.44000, 0.48000,  9.1045949510E-01
-0.44000, 0.49000,  9.2045949510E-01
-0.44000, 0.50000,  9.3045949510E-01
-0.43000,-0.50000,  9.2047005747E-01
-0.43000,-0.49000,  9.1047005747E-01
-0.43000,-0.48000,  9.0047005747E-01
-0.43000,-0.47000,  8.9047005747E-01
-0.43000,-0.46000,  8.8047005747E-01
-0.43000,-0.45000,  8.7047005747E-01
-0.43000,-0.44000,  8.6047005747E-01
-0.43000,-0.43000,  8.5047005747E-01
-0.43000,-0.42000,  8.4047005747E-01
-0.43000,-0.41000,  8.3047005747E-01
-0.43000,-0.40000,  8.2047005747E-01
-0.43000,-0.39000,  8.1047005747E-01
-0.43000,-0.38000,  8.0047005747E-01
-0.43000,-0.37000,  7.9047005747E-01
-0.43000,-0.36000,  7.8047005747E-01
-0.43000,-0.35000,  7.7047005747E-01
-0.43000,-0.34000,  7.6047005747E-01
-0.43000,-0.33000,  7.5047005747E-01
-0.43000,-0.32000,  7.4047005747E-01
-0.43000,-0.31000,  7.3047005747E-01
-0.43000,-0.30000,  7.2047005747E-01
-0.43000,-0.29000,  7.1047005747E-01
-0.43000,-0.28000,  7.0047005747E-01
-0.43000,-0.27000,  6.9047005747E-01
-0.43000,-0.26000,  6.8047005747E-01
-0.43000,-0.25000,  6.7047005747E-01
-0.43000,-0.24000,  6.6047005747E-01
-0.43000,-0.23000,  6.5047005747E-01
-0.43000,-0.22000,  6.4047005747E-01
-0.43000,-0.21000,  6.3047005747E-01
-0.43000,-0.20000,  6.2047005747E-01
-0.43000,-0.19000,  6.1047005747E-01
-0.43000,-0.18000,  6.0047005747E-01
-0.43000,-0.17000,  5.9047005747E-01
-0.43000,-0.16000,  5.8047005747E-01
-0.43000,-0.15000,  5.7047005747E-01
-0.43000,-0.14000,  5.6047005747E-01
-0.43000,-0.13000,  5.5047005747E-01
-0.43000,-0.12000,  5.4047005747E-01
-0.43000,-0.11000,  5.3047005747E-01
-0.43000,-0.10000,  5.2047005747E-01
-0.43000,-0.09000,  5.1047005747E-01
-0.43000,-0.08000,  5.0047005747E-01
-0.43000,-0.07000,  4.9047005747E-01
-0.43000,-0.06000,  4.8047005747E-01
-0.43000,-0.05000,  4.7047005747E-01
-0.43000,-0.04000,  4.6047005747E-01
-0.43000,-0.03000,  4.5047005747E-01
-0.43000,-0.02000,  4.4047005747E-01
-0.43000,-0.01000,  4.3047005747E-01
-0.43000, 0.00000,  4.3000000000E-01
-0.43000, 0.01000,  4.3047005747E-01
-0.43000, 0.02000,  4.4047005747E-01
-0.43000, 0.03000,  4.5047005747E-01
-0.43000, 0.04000,  4.6047005747E-01
-0.43000, 0.05000,  4.7047005747E-01
-0.43000, 0.06000,  4.8047005747E-01
-0.43000, 0.07000,  4.9047005747E-01
-0.43000, 0.08000,  5.0047005747E-01
-0.43000, 0.09000,  5.1047005747E-01
-0.43000, 0.10000,  5.2047005747E-01
-0.43000, 0.11000,  5.3047005747E-01
-0.43000, 0.12000,  5.4047005747E-01
-0.43000, 0.13000,  5.5047005747E-01
-0.43000, 0.14000,  5.6047005747E-01
-0.43000, 0.15000,  5.7047005747E-01
-0.43000, 0.16000,  5.8047005747E-01
-0.43000, 0.17000,  5.9047005747E-01
-0.43000, 0.18000,  6.0047005747E-01
-0.43000, 0.19000,  6.1047005747E-01
-0.43000, 0.20000,  6.2047005747E-01
-0.43000, 0.21000,  6.3047005747E-01
-0.43000, 0.22000,  6.4047005747E-01
-0.43000, 0.23000,  6.5047005747E-01
-0.43000, 0.24000,  6.6047005747E-01
-0.43000, 0.25000,  6.7047005747E-01
-0.43000, 0.26000,  6.8047005747E-01
-0.43000, 0.27000,  6.9047005747E-01
-0.43000, 0.28000,  7.0047005747E-01
-0.43000, 0.29000,  7.1047005747E-01
-0.43000, 0.30000,  7.2047005747E-01
-0.43000, 0.31000,  7.3047005747E-01
-0.43000, 0.32000,  7.4047005747E-01
-0.43000, 0.33000,  7.5047005747E-01
-0.43000, 0.34000,  7.6047005747E-01
-0.43000, 0.35000,  7.7047005747E-01
-0.43000, 0.36000,  7.8047005747E-01
-0.43000, 0.37000,  7.9047005747E-01
-0.43000, 0.38000,  8.0047005747E-01
-0.43000, 0.39000,  8.1047005747E-01
-0.43000, 0.40000,  8.2047005747E-01
-0.43000, 0.41000,  8.3047005747E-01
-0.43000, 0.42000,  8.4047005747E-01
-0.43000, 0.43000,  8.5047005747E-01
-0.43000, 0.44000,  8.6047005747E-01
-0.43000, 0.45000,  8.7047005747E-01
-0.43000, 0.46000,  8.8047005747E-01
-0.43000, 0.47000,  8.9047005747E-01
-0.43000, 0.48000,  9.0047005747E-01
-0.43000, 0.49000,  9.1047005747E-01
-0.43000, 0.50000,  9.2047005747E-01
-0.42000,-0.50000,  9.1048111128E-01
-0.42000,-0.49000,  9.0048111128E-01
-0.42000,-0.48000,  8.9048111128E-01
-0.42000,-0.47000,  8.8048111128E-01
-0.42000,-0.46000,  8.7048111128E-01
-0.42000,-0.45000,  8.6048111128E-01
-0.42000,-0.44000,  8.5048111128E-01
-0.42000,-0.43000,  8.4048111128E-01
-0.42000,-0.42000,  8.3048111128E-01
-0.42000,-0.41000,  8.2048111128E-01
-0.42000,-0.40000,  8.1048111128E-01
-0.42000,-0.39000,  8.0048111128E-01
-0.42000,-0.38000,  7.9048111128E-01
-0.42000,-0.37000,  7.8048111128E-01
-0.42000,-0.36000,  7.7048111128E-01
-0.42000,-0.35000,  7.6048111128E-01
-0.42000,-0.34000,  7.5048111128E-01
-0.42000,-0.33000,  7.4048111128E-01
-0.42000,-0.32000,  7.3048111128E-01
-0.42000,-0.31000,  7.2048111128E-01
-0.42000,-0.30000,  7.1048111128E-01
-0.42000,-0.29000,  7.0048111128E-01
-0.42000,-0.28000,  6.9048111128E-01
-0.42000,-0.27000,  6.8048111128E-01
-0.42000,-0.26000,  6.7048111128E-01
-0.42000,-0.25000,  6.6048111128E-01
-0.42000,-0.24000,  6.5048111128E-01
-0.42000,-0.23000,  6.4048111128E-01
-0.42000,-0.22000,  6.3048111128E-01
-0.42000,-0.21000,  6.2048111128E-01
-0.42000,-0.20000,  6.1048111128E-01
-0.42000,-0.19000,  6.0048111128E-01
-0.42000,-0.18000,  5.9048111128E-01
-0.42000,-0.17000,  5.8048111128E-01
-0.42000,-0.16000,  5.7048111128E-01
-0.42000,-0.15000,  5.6048111128E-01
-0.42000,-0.14000,  5.5048111128E-01
-0.42000,-0.13000,  5.4048111128E-01
-0.42000,-0.12000,  5.3048111128E-01
-0.42000,-0.11000,  5.2048111128E-01
-0.42000,-0.10000,  5.1048111128E-01
-0.42000,-0.09000,  5.0048111128E-01
-0.42000,-0.08000,  4.9048111128E-01
-0.42000,-0.07000,  4.8048111128E-01
-0.42000,-0.06000,  4.7048111128E-01
-0.42000,-0.05000,  4.6048111128E-01
-0.42000,-0.04000,  4.5048111128E-01
-0.42000,-0.03000,  4.4048111128E-01
-0.42000,-0.02000,  4.3048111128E-01
-0.42000,-0.01000,  4.2048111128E-01
-0.42000, 0.00000,  4.2000000000E-01
-0.42000, 0.01000,  4.2048111128E-01
-0.42000, 0.02000,  4.3048111128E-01
-0.42000, 0.03000,  4.4048111128E-01
-0.42000, 0.04000,  4.5048111128E-01
-0.42000, 0.05000,  4.6048111128E-01
-0.42000, 0.06000,  4.7048111128E-01
-0.42000, 0.07000,  4.8048111128E-01
-0.42000, 0.08000,  4.9048111128E-01
-0.42000, 0.09000,  5.0048111128E-01
-0.42000, 0.10000,  5.1048111128E-01
-0.42000, 0.11000,  5.2048111128E-01
-0.42000, 0.12000,  5.3048111128E-01
-0.42000, 0.13000,  5.4048111128E-01
-0.42000, 0.14000,  5.5048111128E-01
-0.42000, 0.15000,  5.6048111128E-01
-0.42000, 0.16000,  5.7048111128E-01
-0.42000, 0.17000,  5.8048111128E-01
-0.42000, 0.18000,  5.9048111128E-01
-0.42000, 0.19000,  6.0048111128E-01
-0.42000, 0.20000,  6.1048111128E-01
-0.42000, 0.21000,  6.2048111128E-01
-0.42000, 0.22000,  6.3048111128E-01
-0.42000, 0.23000,  6.4048111128E-01
-0.42000, 0.24000,  6.5048111128E-01
-0.42000, 0.25000,  6.6048111128E-01
-0.42000, 0.26000,  6.7048111128E-01
-0.42000, 0.27000,  6.8048111128E-01
-0.42000, 0.28000,  6.9048111128E-01
-0.42000, 0.29000,  7.0048111128E-01
-0.42000, 0.30000,  7.1048111128E-01
-0.42000, 0.31000,  7.2048111128E-01
-0.42000, 0.32000,  7.3048111128E-01
-0.42000, 0.33000,  7.4048111128E-01
-0.42000, 0.34000,  7.5048111128E-01
-0.42000, 0.35000,  7.6048111128E-01
-0.42000, 0.36000,  7.7048111128E-01
-0.42000, 0.37000,  7.8048111128E-01
-0.42000, 0.38000,  7.9048111128E-01
-0.42000, 0.39000,  8.0048111128E-01
-0.42000, 0.40000,  8.1048111128E-01
-0.42000, 0.41000,  8.2048111128E-01
-0.42000, 0.42000,  8.3048111128E-01
-0.42000, 0.43000,  8.4048111128E-01
-0.42000, 0.44000,  8.5048111128E-01
-0.42000, 0.45000,  8.6048111128E-01
-0.42000, 0.46000,  8.7048111128E-01
-0.42000, 0.47000,  8.8048111128E-01
-0.42000, 0.48000,  8.9048111128E-01
-0.42000, 0.49000,  9.0048111128E-01
-0.42000, 0.50000,  9.1048111128E-01
-0.41000,-0.50000,  9.0049269139E-01
-0.41000,-0.49000,  8.9049269139E-01
-0.41000,-0.48000,  8.8049269139E-01
-0.41000,-0.47000,  8.7049269139E-01
-0.41000,-0.46000,  8.6049269139E-01
-0.41000,-0.45000,  8.5049269139E-01
-0.41000,-0.44000,  8.4049269139E-01
-0.41000,-0.43000,  8.3049269139E-01
-0.41000,-0.42000,  8.2049269139E-01
-0.41000,-0.41000,  8.1049269139E-01
-0.41000,-0.40000,  8.0049269139E-01
-0.41000,-0.39000,  7.9049269139E-01
-0.41000,-0.38000,  7.8049269139E-01
-0.41000,-0.37000,  7.7049269139E-01
-0.41000,-0.36000,  7.6049269139E-01
-0.41000,-0.35000,  7.5049269139E-01
-0.41000,-0.34000,  7.4049269139E-01
-0.41000,-0.33000,  7.3049269139E-01
-0.41000,-0.32000,  7.2049269139E-01
-0.41000,-0.31000,  7.1049269139E-01
-0.41000,-0.30000,  7.0049269139E-01
-0.41000,-0.29000,  6.9049269139E-01
-0.41000,-0.28000,  6.8049269139E-01
-0.41000,-0.27000,  6.7049269139E-01
-0.41000,-0.26000,  6.6049269139E-01
-0.41000,-0.25000,  6.5049269139E-01
-0.41000,-0.24000,  6.4049269139E-01
-0.41000,-0.23000,  6.3049269139E-01
-0.41000,-0.22000,  6.2049269139E-01
-0.41000,-0.21000,  6.1049269139E-01
-0.41000,-0.20000,  6.0049269139E-01
-0.41000,-0.19000,  5.9049269139E-01
-0.41000,-0.18000,  5.8049269139E-01
-0.41000,-0.17000,  5.7049269139E-01
-0.41000,-0.16000,  5.6049269139E-01
-0.41000,-0.15000,  5.5049269139E-01
-0.41000,-0.14000,  5.4049269139E-01
-0.41000,-0.13000,  5.3049269139E-01
-0.41000,-0.12000,  5.2049269139E-01
-0.41000,-0.11000,  5.1049269139E-01
-0.41000,-0.10000,  5.0049269139E-01
-0.41000,-0.09000,  4.9049269139E-01
-0.41000,-0.08000,  4.8049269139E-01
-0.41000,-0.07000,  4.7049269139E-01
-0.41000,-0.06000,  4.6049269139E-01
-0.41000,-0.05000,  4.5049269139E-01
-0.41000,-0.04000,  4.4049269139E-01
-0.41000,-0.03000,  4.3049269139E-01
-0.41000,-0.02000,  4.2049269139E-01
-0.41000,-0.01000,  4.1049269139E-01
-0.41000, 0.00000,  4.1000000000E-01
-0.41000, 0.01000,  4.1049269139E-01
-0.41000, 0.02000,  4.2049269139E-01
-0.41000, 0.03000,  4.3049269139E-01
-0.41000, 0.04000,  4.4049269139E-01
-0.41000, 0.05000,  4.5049269139E-01
-0.41000, 0.06000,  4.6049269139E-01
-0.41000, 0.07000,  4.7049269139E-01
-0.41000, 0.08000,  4.8049269139E-01
-0.41000, 0.09000,  4.9049269139E-01
-0.41000, 0.10000,  5.0049269139E-01
-0.41000, 0.11000,  5.1049269139E-01
-0.41000, 0.12000,  5.2049269139E-01
-0.41000, 0.13000,  5.3049269139E-01
-0.41000, 0.14000,  5.4049269139E-01
-0.41000, 0.15000,  5.5049269139E-01
-0.41000, 0.16000,  5.6049269139E-01
-0.41000, 0.17000,  5.7049269139E-01
-0.41000, 0.18000,  5.8049269139E-01
-0.41000, 0.19000,  5.9049269139E-01
-0.41000, 0.20000,  6.0049269139E-01
-0.41000, 0.21000,  6.1049269139E-01
-0.41000, 0.22000,  6.2049269139E-01
-0.41000, 0.23000,  6.3049269139E-01
-0.41000, 0.24000,  6.4049269139E-01
-0.41000, 0.25000,  6.5049269139E-01
-0.41000, 0.26000,  6.6049269139E-01
-0.41000, 0.27000,  6.7049269139E-01
-0.41000, 0.28000,  6.8049269139E-01
-0.41000, 0.29000,  6.9049269139E-01
-0.41000, 0.30000,  7.0049269139E-01
-0.41000, 0.31000,  7.1049269139E-01
-0.41000, 0.32000,  7.2049269139E-01
-0.41000, 0.33000,  7.3049269139E-01
-0.41000, 0.34000,  7.4049269139E-01
-0.41000, 0.35000,  7.5049269139E-01
-0.41000, 0.36000,  7.6049269139E-01
-0.41000, 0.37000,  7.7049269139E-01
-0.41000, 0.38000,  7.8049269139E-01
-0.41000, 0.39000,  7.9049269139E-01
-0.41000, 0.40000,  8.0049269139E-01
-0.41000, 0.41000,  8.1049269139E-01
-0.41000, 0.42000,  8.2049269139E-01
-0.41000, 0.43000,  8.3049269139E-01
-0.41000, 0.44000,  8.4049269139E-01
-0.41000, 0.45000,  8.5049269139E-01
-0.41000, 0.46000,  8.6049269139E-01
-0.41000, 0.47000,  8.7049269139E-01
-0.41000, 0.48000,  8.8049269139E-01
-0.41000, 0.49000,  8.9049269139E-01
-0.41000, 0.50000,  9.0049269139E-01
-0.40000,-0.50000,  8.9050483600E-01
-0.40000,-0.49000,  8.8050483600E-01
-0.40000,-0.48000,  8.7050483600E-01
-0.40000,-0.47000,  8.6050483600E-01
-0.40000,-0.46000,  8.5050483600E-01
-0.40000,-0.45000,  8.4050483600E-01
-0.40000,-0.44000,  8.3050483600E-01
-0.40000,-0.43000,  8.2050483600E-01
-0.40000,-0.42000,  8.1050483600E-01
-0.40000,-0.41000,  8.0050483600E-01
-0.40000,-0.40000,  7.9050483600E-01
-0.40000,-0.39000,  7.8050483600E-01
-0.40000,-0.38000,  7.7050483600E-01
-0.40000,-0.37000,  7.6050483600E-01
-0.40000,-0.36000,  7.5050483600E-01
-0.40000,-0.35000,  7.4050483600E-01
-0.40000,-0.34000,  7.3050483600E-01
-0.40000,-0.33000,  7.2050483600E-01
-0.40000,-0.32000,  7.1050483600E-01
-0.40000,-0.31000,  7.0050483600E-01
-0.40000,-0.30000,  6.9050483600E-01
-0.40000,-0.29000,  6.8050483600E-01
-0.40000,-0.28000,  6.7050483600E-01
-0.40000,-0.27000,  6.6050483600E-01
-0.40000,-0.26000,  6.5050483600E-01
-0.40000,-0.25000,  6.4050483600E-01
-0.40000,-0.24000,  6.3050483600E-01
-0.40000,-0.23000,  6.2050483600E-01
-0.40000,-0.22000,  6.1050483600E-01
-0.40000,-0.21000,  6.0050483600E-01
-0.40000,-0.20000,  5.9050483600E-01
-0.40000,-0.19000,  5.8050483600E-01
-0.40000,-0.18000,  5.7050483600E-01
-0.40000,-0.17000,  5.6050483600E-01
-0.40000,-0.16000,  5.5050483600E-01
-0.40000,-0.15000,  5.4050483600E-01
-0.40000,-0.14000,  5.3050483600E-01
-0.40000,-0.13000,  5.2050483600E-01
-0.40000,-0.12000,  5.1050483600E-01
-0.40000,-0.11000,  5.0050483600E-01
-0.40000,-0.10000,  4.9050483600E-01
-0.40000,-0.09000,  4.8050483600E-01
-0.40000,-0.08000,  4.7050483600E-01
-0.40000,-0.07000,  4.6050483600E-01
-0.40000,-0.06000,  4.5050483600E-01
-0.40000,-0.05000,  4.4050483600E-01
-0.40000,-0.04000,  4.3050483600E-01
-0.40000,-0.03000,  4.2050483600E-01
-0.40000,-0.02000,  4.1050483600E-01
-0.40000,-0.01000,  4.0050483600E-01
-0.40000, 0.00000,  4.0000000000E-01
-0.40000, 0.01000,  4.0050483600E-01
-0.40000, 0.02000,  4.1050483600E-01
-0.40000, 0.03000,  4.2050483600E-01
-0.40000, 0.04000,  4.3050483600E-01
-0.40000, 0.05000,  4.4050483600E-01
-0.40000, 0.06000,  4.5050483600E-01
-0.40000, 0.07000,  4.6050483600E-01
-0.40000, 0.08000,  4.7050483600E-01
-0.40000, 0.09000,  4.8050483600E-01
-0.40000, 0.10000,  4.9050483600E-01
-0.40000, 0.11000,  5.0050483600E-01
-0.40000, 0.12000,  5.1050483600E-01
-0.40000, 0.13000,  5.2050483600E-01
-0.40000, 0.14000,  5.3050483600E-01
-0.40000, 0.15000,  5.4050483600E-01
-0.40000, 0.16000,  5.5050483600E-01
-0.40000, 0.17000,  5.6050483600E-01
-0.40000, 0.18000,  5.7050483600E-01
-0.40000, 0.19000,  5.8050483600E-01
-0.40000, 0.20000,  5.9050483600E-01
-0.40000, 0.21000,  6.0050483600E-01
-0.40000, 0.22000,  6.1050483600E-01
-0.40000, 0.23000,  6.2050483600E-01
-0.40000, 0.24000,  6.3050483600E-01
-0.40000, 0.25000,  6.4050483600E-01
-0.40000, 0.26000,  6.5050483600E-01
-0.40000, 0.27000,  6.6050483600E-01
-0.40000, 0.28000,  6.7050483600E-01
-0.40000, 0.29000,  6.8050483600E-01
-0.40000, 0.30000,  6.9050483600E-01
-0.40000, 0.31000,  7.0050483600E-01
-0.40000, 0.32000,  7.1050483600E-01
-0.40000, 0.33000,  7.2050483600E-01
-0.40000, 0.34000,  7.3050483600E-01
-0.40000, 0.35000,  7.4050483600E-01
-0.40000, 0.36000,  7.5050483600E-01
-0.40000, 0.37000,  7.6050483600E-01
-0.40000, 0.38000,  7.7050483600E-01
-0.40000, 0.39000,  7.8050483600E-01
-0.40000, 0.40000,  7.9050483600E-01
-0.40000, 0.41000,  8.0050483600E-01
-0.40000, 0.42000,  8.1050483600E-01
-0.40000, 0.43000,  8.2050483600E-01
-0.40000, 0.44000,  8.3050483600E-01
-0.40000, 0.45000,  8.4050483600E-01
-0.40000, 0.46000,  8.5050483600E-01
-0.40000, 0.47000,  8.6050483600E-01
-0.40000, 0.48000,  8.7050483600E-01
-0.40000, 0.49000,  8.8050483600E-01
-0.40000, 0.50000,  8.9050483600E-01
-0.39000,-0.50000,  8.8051758710E-01
-0.39000,-0.49000,  8.7051758710E-01
-0.39000,-0.48000,  8.6051758710E-01
-0.39000,-0.47000,  8.5051758710E-01
-0.39000,-0.46000,  8.4051758710E-01
-0.39000,-0.45000,  8.3051758710E-01
-0.39000,-0.44000,  8.2051758710E-01
-0.39000,-0.43000,  8.1051758710E-01
-0.39000,-0.42000,  8.0051758710E-01
-0.39000,-0.41000,  7.9051758710E-01
-0.39000,-0.40000,  7.8051758710E-01
-0.39000,-0.39000,  7.7051758710E-01
-0.39000,-0.38000,  7.6051758710E-01
-0.39000,-0.37000,  7.5051758710E-01
-0.39000,-0.36000,  7.4051758710E-01
-0.39000,-0.35000,  7.3051758710E-01
-0.39000,-0.34000,  7.2051758710E-01
-0.39000,-0.33000,  7.1051758710E-01
-0.39000,-0.32000,  7.0051758710E-01
-0.39000,-0.31000,  6.9051758710E-01
-0.39000,-0.30000,  6.8051758710E-01
-0.39000,-0.29000,  6.7051758710E-01
-0.39000,-0.28000,  6.6051758710E-01
-0.39000,-0.27000,  6.5051758710E-01
-0.39000,-0.26000,  6.4051758710E-01
-0.39000,-0.25000,  6.3051758710E-01
-0.39000,-0.24000,  6.2051758710E-01
-0.39000,-0.23000,  6.1051758710E-01
-0.39000,-0.22000,  6.0051758710E-01
-0.39000,-0.21000,  5.9051758710E-01
-0.39000,-0.20000,  5.8051758710E-01
-0.39000,-0.19000,  5.7051758710E-01
-0.39000,-0.18000,  5.6051758710E-01
-0.39000,-0.17000,  5.5051758710E-01
-0.39000,-0.16000,  5.4051758710E-01
-0.39000,-0.15000,  5.3051758710E-01
-0.39000,-0.14000,  5.2051758710E-01
-0.39000,-0.13000,  5.1051758710E-01
-0.39000,-0.12000,  5.0051758710E-01
-0.39000,-0.11000,  4.9051758710E-01
-0.39000,-0.10000,  4.8051758710E-01
-0.39000,-0.09000,  4.7051758710E-01
-0.39000,-0.08000,  4.6051758710E-01
-0.39000,-0.07000,  4.5051758710E-01
-0.39000,-0.06000,  4.4051758710E-01
-0.39000,-0.05000,  4.3051758710E-01
-0.39000,-0.04000,  4.2051758710E-01
-0.39000,-0.03000,  4.1051758710E-01
-0.39000,-0.02000,  4.0051758710E-01
-0.39000,-0.01000,  3.9051758710E-01
-0.39000, 0.00000,  3.9000000000E-01
-0.39000, 0.01000,  3.9051758710E-01
-0.39000, 0.02000,  4.0051758710E-01
-0.39000, 0.03000,  4.1051758710E-01
-0.39000, 0.04000,  4.2051758710E-01
-0.39000, 0.05000,  4.3051758710E-01
-0.39000, 0.06000,  4.4051758710E-01
-0.39000, 0.07000,  4.5051758710E-01
-0.39000, 0.08000,  4.6051758710E-01
-0.39000, 0.09000,  4.7051758710E-01
-0.39000, 0.10000,  4.8051758710E-01
-0.39000, 0.11000,  4.9051758710E-01
-0.39000, 0.12000,  5.0051758710E-01
-0.39000, 0.13000,  5.1051758710E-01
-0.39000, 0.14000,  5.2051758710E-01
-0.39000, 0.15000,  5.3051758710E-01
-0.39000, 0.16000,  5.4051758710E-01
-0.39000, 0.17000,  5.5051758710E-01
-0.39000, 0.18000,  5.6051758710E-01
-0.39000, 0.19000,  5.7051758710E-01
-0.39000, 0.20000,  5.8051758710E-01
-0.39000, 0.21000,  5.9051758710E-01
-0.39000, 0.22000,  6.0051758710E-01
-0.39000, 0.23000,  6.1051758710E-01
